QUADRO	CÓDIGO DO PRODUTO	DESCRIÇÃO DO PRODUTO
43	4300403	EQUIPAMENTO FOTOGRAFICO
43	4300501	FILMADORA
43	4300601	EQUIPAMENTOS ESPORTIVOS (BOLA, CHUTEIRA, TORNOZELEIRA, ETC.)
43	4300602	BOLA DE FUTEBOL
43	4300603	BOLA DE BASQUETEBOL
43	4300604	BOLA DE VOLEIBOL
43	4300605	BOLA DE TENIS
43	4300606	BOLA DE PINGUE-PONGUE
43	4300607	BOLA DE SINUCA
43	4300608	REDE DE FUTEBOL
43	4300609	REDE DE VOLEIBOL
43	4300610	REDE DE TENIS
43	4300611	RAQUETE DE TENIS
43	4300612	MESA DE PINGUE-PONGUE
43	4300613	MESA DE SINUCA
43	4300614	MESA DE TOTO
43	4300615	MESA DE PEBOLIN
43	4300616	CHUTEIRA
43	4300617	CANELEIRA
43	4300618	TORNOZELEIRA
43	4300619	OCULOS DE NATACAO
43	4300620	TOUCA DE NATACAO
43	4300621	PE-DE-PATO
43	4300622	LUVA DE COURO (PARA GOLEIRO)
43	4300623	LUVA DE BOXE
43	4300624	PRANCHA DE SURFE
43	4300625	SKATE
43	4300626	PATIM
43	4300627	PATINETE
43	4300628	VELOCIPEDE
43	4300629	CELA DE CAVALO (RECREACAO)
43	4300630	REDEA DE CAVALO
43	4300631	ACESSORIOS PARA SKATE
43	4300632	BOIA DE BRACO
43	4300701	EQUIPAMENTOS DE GINASTICA (BICICLETA, ESTEIRA, HALTERES, ETC.)
43	4300702	BICICLETA DE GINASTICA
43	4300703	BICICLETA ERGOMETRICA
43	4300704	ESTEIRA DE GINASTICA
43	4300705	ESTEIRA DE CAMINHAR (GINASTICA)
43	4300706	APARELHO DE ABDOMINAL
43	4300707	APARELHO DE MUSCULACAO
43	4300708	HALTERES
43	4300801	BARRACA OU GUARDA-SOL DE PRAIA
43	4300802	BARRACA DE PRAIA
43	4300803	GUARDA-SOL DE PRAIA
43	4300901	CADEIRA DE PRAIA
43	4301001	ARTIGOS DE LONA OU PLASTICO PARA ACAMPAMENTO
43	4301002	LONA PARA ACAMPAMENTO
43	4301003	BARRACA PARA ACAMPAMENTO
43	4301004	COLCHAO PARA ACAMPAMENTO
43	4301101	ARMAS DE FOGO (EXCETO DE CACA)
43	4301102	ESPINGARDA (EXCETO DE CACA)
43	4301103	REVOLVER (EXCETO DE CACA)
43	4301104	PISTOLA (EXCETO DE CACA)
43	4301105	MUNICAO DE ARMA DE FOGO (EXCETO DE CACA)
43	4301201	MATERIAL DE CACA OU PESCA (ESPINGARDA, ANZOL, ETC.)
43	4301202	ESPINGARDA DE CACA
43	4301203	ARMA DE FOGO DE CACA
43	4301204	MUNICAO DE ARMA DE FOGO DE CACA
43	4301205	ANZOL
43	4301206	VARA DE PESCA
43	4301207	LINHA DE PESCA
43	4301208	CHUMBO DE PESCA
43	4301209	PESO DE CHUMBO DE PESCA
43	4301210	ISCA ARTIFICIAL DE PESCA
43	4301211	REDE DE PESCA
43	4301212	CORDA DE REDE DE PESCA
43	4301213	TARRAFA
43	4301301	VIOLAO
43	4301401	GUITARRA
43	4301501	FLAUTA
43	4301601	TECLADO
43	4301701	BATERIA MUSICAL
43	4301801	PANDEIRO
43	4301901	ACESSORIOS DE INSTRUMENTOS MUSICAIS (CORDAS, PELES, ETC.)
43	4302001	CD OU DVD DE SISTEMA OPERACIONAL/APLICATIVOS (TEXTO, PLANILHA, ETC.)
43	4302101	LICENCA DE SISTEMA OPERACIONAL / APLICATIVOS (TEXTO, PLANILHA, ETC.)
43	4302201	VIOLA
43	4302301	CAVAQUINHO
43	4302401	BANJO
43	4302501	VIOLINO
43	4302601	CONTRABAIXO
43	4302701	CITARA
43	4302801	BERIMBAU
43	4302901	GAITA (SOPRO)
43	4303001	SAXOFONE
43	4303101	CLARINETE
43	4303201	TROMBONE
43	4303301	TROMPETE
43	4303401	BERRANTE
43	4303501	ORGAO
43	4303601	PIANO
43	4303701	SANFONA
43	4303801	ACORDEAO
43	4303901	GAITA PONTO
43	4304001	TAMBORIM
43	4304101	TAMBOR
43	4304102	SURDO
43	4304103	CAIXA
43	4304104	BUMBO
43	4304105	TAM-TAM
43	4304106	REPINIQUE
43	4304107	CONGA
43	4304108	ATABAQUE
43	4304109	BONGO
43	4304110	DJEMBE
43	4304201	CHOCALHO
43	4304202	MARACA
43	4304301	ESTEIRA DE PRAIA
43	4304401	BINOCULO
43	4304402	MONOCULO
43	4304403	LUNETA
43	4304404	TELESCOPIO
43	4304405	LUPA
43	4304501	FONE DE OUVIDO
43	4304502	HEADFONE
43	4304601	DISCMAN
43	4304602	WALKMAN
43	4304701	KARAOKE
43	4304702	VIDEOKE
43	4304801	MOEDA (HOBBY)
43	4304901	SELO (HOBBY)
43	4304902	CARTAO TELEFONICO(HOBBY)
43	4305001	TROFEU
43	4305101	ESCUDO DE TIME
43	4305201	ARTIGOS EROTICOS
43	4305202	VIBRADOR EROTICO
43	4305203	BONECA INFLAVEL
43	4305204	CALCINHA COMESTIVEL
43	4305205	ALGEMA EROTICA
43	4305206	CHICOTE EROTICO
43	4305301	ACESSORIOS DE VIDEO GAME
43	4305401	UKULELE
43	4305501	VIOLONCELO
43	4305601	DRONE
43	4305701	SQUEEZE
43	4305702	CANTIL
43	4399901	AGREGADO
44	4400101	CARTAO DE TELEFONIA CELULAR
44	4400102	RECARGA DE CELULAR
44	4400201	CONTA DE TELEFONIA CELULAR (VOZ+INTERNET)
44	4400202	CONTA DE TELEFONIA CELULAR (VOZ)
44	4400301	CONTA DE TELEFONIA CELULAR (INTERNET)
44	4400401	APARELHO DE TELEFONE CELULAR
44	4400501	APLICATIVOS PARA TELEFONE CELULAR (UTILITARIOS, JOGOS, NOTICIAS, ETC.)
44	4400601	ACESSORIOS DE TELEFONE CELULAR (CAPA, BATERIA, CARREGADOR, ETC.)
44	4400602	CAPA DE TELEFONE CELULAR
44	4400603	BATERIA DE TELEFONE CELULAR
44	4400604	CARREGADOR DE ENERGIA PARA TELEFONE CELULAR
44	4400605	CHIP DE TELEFONE CELULAR
44	4400607	ANTENA PARA TELEFONE CELULAR
44	4400608	CABO PARA TELEFONE CELULAR
44	4400609	PELICULA PARA CELULAR
44	4400610	FONE DE OUVIDO PARA CELULAR
44	4400611	TELA PARA TELEFONE CELULAR
44	4400701	PACOTE DE VOZ (PARA LIGACAO)
44	4400801	SEGURO PARA TELEFONE CELULAR
44	4400901	SNAP PROJETOR
44	4499901	AGREGADO
45	4500101	CONTRATACAO DE BUFFET PARA CASAMENTO, ANIVERSARIO, ETC.
45	4500102	CONTRATACAO DE BUFFET PARA CASAMENTO
45	4500103	CONTRATACAO DE BUFFET PARA FESTA DE ANIVERSARIO
45	4500104	CONTRATACAO DE BUFFET PARA FESTA DE NATAL
45	4500105	CONTRATACAO DE BUFFET PARA FESTA DE ANO NOVO
45	4500201	ALUGUEL DE ESPACO PARA CASAMENTO, ANIVERSARIO, ETC.
45	4500202	ALUGUEL DE ESPACO PARA CASAMENTO
45	4500203	ALUGUEL DE ESPACO PARA FESTA DE ANIVERSARIO
45	4500204	ALUGUEL DE ESPACO PARA FESTA DE NATAL
45	4500205	ALUGUEL DE ESPACO PARA FESTA DE ANO NOVO
45	4500301	ALUGUEL DE MESAS E CADEIRAS PARA CASAMENTO, ANIVERSARIO, ETC.
45	4500302	ALUGUEL DE MESAS E CADEIRAS PARA CASAMENTO
45	4500303	ALUGUEL DE MESAS E CADEIRAS PARA FESTA DE ANIVERSARIO
45	4500304	ALUGUEL DE MESAS E CADEIRAS PARA FESTA DE NATAL
45	4500305	ALUGUEL DE MESAS E CADEIRAS PARA FESTA DE ANO NOVO
45	4500401	CONFECCAO DE CONVITE PARA CASAMENTO, ANIVERSARIO, ETC.
45	4500402	CONFECCAO DE CONVITE PARA CASAMENTO
45	4500403	CONFECCAO DE CONVITE PARA ANIVERSARIO
45	4500501	FOTOGRAFIA DE CASAMENTO, ANIVERSARIO, ETC.
45	4500502	FOTOGRAFIA DE CASAMENTO
45	4500503	FOTOGRAFIA DE ANIVERSARIO
45	4500601	FILMAGEM DE CASAMENTO, ANIVERSARIO, ETC.
45	4500602	FILMAGEM DE CASAMENTO
45	4500603	FILMAGEM DE ANIVERSARIO
45	4500701	ALUGUEL DE BRINQUEDOS PARA FESTA
45	4500801	ANIMADOR DE FESTA/PERSONAGEM VIVO PARA FESTA
45	4500802	ANIMADOR DE FESTA
45	4500803	PERSONAGEM VIVO PARA FESTA
45	4500901	DJ/ARTISTAS MUSICAIS
45	4501001	DECORACAO PARA CASAMENTO, ANIVERSARIO, ETC.
45	4501101	CONTRATACAO DE DOCES, BOLOS, ETC.
45	4501201	ALUGUEL DE VEICULO PARA CASAMENTO, ANIVERSARIO, ETC.
45	4501301	TAXA DE CERIMONIA RELIGIOSA (CASAMENTO, BATISMO, ETC.)
45	4501302	TAXA E CASAMENTO EM IGREJA, TEMPLO RELIGIOSO, ETC.
45	4501303	TAXA DE BATIZADO
45	4501304	TAXA DE COMUNHAO
45	4501305	TAXA DE MISSA
45	4501306	TAXA DE REUNIAO RELIGIOSA
45	4501307	TAXA DE OFERENDA RELIGIOSA
45	4501401	FUNERAL (SERVICOS E ARTIGOS RELACIONADOS)
45	4501402	CAIXAO
45	4501403	COROA DE FLORES
45	4501404	CREMACAO
45	4501405	URNA FUNERARIA
45	4501406	TAXA DE FUNERARIA
45	4501407	LAPIDE DE JAZIGO
45	4501408	GRAVACAO EM JAZIGO
45	4501409	GAVETA DE JAZIGO
45	4501410	TAXA DE MANUTENCAO DE JAZIGO
45	4501411	PLACA DE JAZIGO
45	4501412	TAXA DE CONDOMINIO DE JAZIGO
45	4501413	TAXA DE CEMITERIO (MANUNTENCAO)
45	4501414	EXUMACAO
45	4501501	PACOTE DE CASAMENTO (BUFFET, DECORACAO, ETC.)
45	4501601	PACOTE DE FESTA DE 15 ANOS (BUFFET, DECORACAO, ETC.)
45	4501701	PACOTE DE FESTA INFANTIL (BUFFET, DECORACAO, ETC.)
45	4501801	PACOTE DE OUTRAS FESTAS E CERIMONIAS (BUFFET, DECORACAO, ETC.)
45	4501901	CURSO DE NOIVOS
45	4502001	FESTA JUNINA (INGRESSO)
45	4502002	FESTA JUNINA (BRINCADEIRAS)
45	4502101	FESTA COMUNITARIA (INGRESSO)
45	4502201	QUERMESSE (INGRESSO)
45	4502301	BAILE DE CARNAVAL (INGRESSO)
45	4502401	DESFILE DE ESCOLAS DE SAMBA (INGRESSO)
45	4502501	ABADA
45	4502601	CARTOMANTE
45	4502701	ALIMENTACAO E BEBIDAS PARA FESTAS
45	4502801	CONTRATACAO DE GARCOM PARA FESTAS
45	4502802	CONTRATACAO DE CHURRASQUEIRO PARA FESTAS
45	4502901	CONTRATACAO DE CERIMONIALISTA
45	4503001	CARRO DE MENSAGENS
45	4599901	AGREGADO
46	4600101	JOIAS (ALIANCA, ANEL, ETC.)
46	4600102	ALIANCA (JOIA)
46	4600103	ANEL (JOIA)
46	4600104	PULSEIRA (JOIA)
46	4600105	CORDAO (JOIA)
46	4600106	SEMIJOIA
46	4600201	RELOGIO DE PULSO
46	4600301	RELOGIO DE BOLSO
46	4600401	CANETA DE OURO OU PRATA
46	4600501	ISQUEIRO DE OURO OU PRATA
46	4600601	CARTAO DE PRATA
46	4600701	RELOGIO DE DEDO
46	4699901	AGREGADO
47	4700101	AQUISICAO DE OUTROS IMOVEIS A VISTA OU A PRAZO (PARCELAS, TAXAS, ETC.)
47	4700102	IMPOSTO DE TRANSMISSAO DE OUTROS IMOVEIS (AQUISICAO A VISTA OU A PRAZO)
47	4700201	AQUISICAO DE OUTROS TERRENOS OU LOTES A VISTA OU A PRAZO (PARCELAS, TAXAS, ETC.)
47	4700202	LOTE DOADO PELA PREFEITURA MUNICIPAL (OUTROS IMOVEIS)
47	4700301	ALUGUEL DE OUTROS IMOVEIS
47	4700401	ALUGUEL DE GARAGEM DE OUTROS IMOVEIS
47	4700501	CONDOMINIO DE OUTROS IMOVEIS
47	4700601	IMPOSTO PREDIAL E TERRITORIAL URBANO (IPTU) DE OUTROS IMOVEIS
47	4700701	IMPOSTO SOBRE PROPRIEDADE TERRITORIAL RURAL (IPTR) DE OUTROS IMOVEIS
47	4700801	ENERGIA ELETRICA DE OUTROS IMOVEIS
47	4700901	AGUA E ESGOTO DE OUTROS IMOVEIS
47	4701001	TELEFONE FIXO DE OUTROS IMOVEIS
47	4701101	ACESSO A INTERNET DE OUTROS IMOVEIS
47	4701201	TV POR ASSINATURA DE OUTROS IMOVEIS
47	4701301	PACOTE (CONTENDO INTERNET E/OU TV POR ASSINATURA E/OU TELEFONE) DE OUTROS IMOVEIS
47	4701401	GAS DE BUTIJAO DE OUTROS IMOVEIS
47	4701501	AGUA PARA USO GERAL DE OUTROS IMOVEIS (CARRO PIPA)
47	4701601	MUDANCA DE OUTROS IMOVEIS
47	4701701	TAXA (LIXO, INCENDIO, SEGURANCA, ETC.) DE OUTROS IMOVEIS
47	4701702	TAXA DE LIXO DE OUTROS IMOVEIS
47	4701703	TAXA DE COLETA DE LIXO DE OUTROS IMOVEIS
47	4701704	TAXA DE PREVENCAO E EXTINCAO DE INCENDIO DE OUTROS IMOVEIS
47	4701705	TAXA DE SEGURANCA DE OUTROS IMOVEIS
47	4701706	TAXA DE INSTALACAO OU RELIGACAO DE HIDROMETRO DE OUTROS IMOVEIS
47	4701707	TAXA DE INSTALACAO DE RELOGIO DE AGUA DE OUTROS IMOVEIS
47	4701801	SEGURO DE OUTROS IMOVEIS (INCENDIO, ROUBO, ETC.)
47	4701901	LOCACAO DE OUTROS IMOVEIS (CONTRATO, DEPOSITOS DE LOCACAO E CONSERVACAO, SEGURO FIANCA, ETC.)
47	4702001	AQUISICAO DE TITULO DE CLUBE
47	4702101	JOIA (TAXA) PARA INGRESSO AO CLUBE
47	4702201	GASOLINA (COMBUSTIVEL DOMESTICO) DE OUTROS IMOVEIS
47	4702301	ALCOOL (COMBUSTIVEL DOMESTICO) DE OUTROS IMOVEIS
47	4702401	OLEO DIESEL (COMBUSTIVEL DOMESTICO) DE OUTROS IMOVEIS
47	4702501	GAS ENCANADO DE OUTROS IMOVEIS
47	4702601	INCRA DE OUTROS IMOVEIS (IMPOSTO)
47	4702701	CONSORCIO DE OUTROS IMOVEIS (PRESTACAO)
47	4702801	ARRENDAMENTO (OUTROS IMOVEIS)
47	4702901	DIVIDA ATIVA (OUTROS IMOVEIS)
47	4799901	AGREGADO
48	4800101	PAGAMENTO DE EMPRESTIMO
48	4800102	EMPRESTIMO (PAGAMENTO)
48	4800201	JUROS DE EMPRESTIMO
48	4800301	SEGURO DE EMPRESTIMO
48	4800401	IMPOSTO SOBRE OPERACAO FINANCEIRA
48	4800501	PREVIDENCIA PUBLICA (INSS)
48	4800502	FUNRURAL
48	4800601	PREVIDENCIA PRIVADA ABERTA OU FECHADA
48	4800602	PREVIDENCIA PRIVADA ABERTA
48	4800603	PREVIDENCIA PRIVADA FECHADA
48	4800604	FUNPRESP
48	4800701	SEGURO DE VIDA
48	4800801	SEGURO DE ACIDENTES PESSOAIS
48	4800802	SEGURO COLETIVO DE TRABALHO
48	4800901	PENSAO ALIMENTICIA EM DINHEIRO
48	4801001	CONSELHO E ASSOCIACAO DE CLASSE
48	4801002	ASSOCIACAO DE CLASSE
48	4801003	ASSOCIACAO DE TRABALHADORES
48	4801101	CONTRIBUICAO SINDICAL
48	4801102	IMPOSTO SINDICAL (ANUAL)
48	4801201	DOACAO EM DINHEIRO PARA OUTRA UNIDADE DE CONSUMO
48	4801301	DOACAO EM DINHEIRO PARA CAIXA ESCOLAR
48	4801302	CONTRIBUICAO EM DINHEIRO PARA CAIXA ESCOLAR
48	4801401	DOACAO EM DINHEIRO PARA IGREJA, ORFANATO, INSTITUICAO DE CARIDADE, MUSEU, ETC.
48	4801402	DOACAO EM DINHEIRO PARA IGREJA
48	4801403	DOACAO EM DINHEIRO PARA ORFANATO
48	4801404	DOACAO EM DINHEIRO PARA INSTITUICAO DE CARIDADE
48	4801405	DOACAO EM DINHEIRO PARA MUSEU
48	4801406	DIZIMO PARA IGREJA
48	4801501	TAXA DE TRANSFERENCIA DE TELEFONE CELULAR
48	4801601	SEGURO-EDUCACAO
48	4801602	CREDITO EDUCATIVO (PAGAMENTO)
48	4801603	PAGAMENTO DE CREDITO EDUCATIVO
48	4801701	CAIXINHA ENTRE ASSOCIADOS (FUNCIONARIOS, AMIGOS, CASAIS, ETC.)
48	4801702	CONTRIBUICAO DE GRUPO (FUNCIONARIOS, AMIGOS, CASAIS, ETC.)
48	4801703	GREMIO (FUNCIONARIOS DE EMPRESA)
48	4801704	CONTRIBUICAO PARA GREMIO (FUNCIONARIOS DE EMPRESA)
48	4801801	ALIMENTACAO SUBSIDIADA
48	4801802	DESCONTO DE CESTA BASICA
48	4801803	DESCONTO DE ALIMENTACAO
48	4801901	DINHEIRO ROUBADO
48	4802001	JUSTICA DO TRABALHO
48	4802101	SEGURO DE BENS MOVEIS (EXCETO DE VEICULOS)
48	4802201	PAGAMENTO DE TITULO PROTESTADO
48	4802301	INDENIZACAO A TERCEIROS
48	4802401	EMPRESTIMO A TERCEIROS
48	4802501	PROPINA
48	4802601	PECULIO DOMICILIAR
48	4802602	PECULIO
48	4802701	MACONARIA
48	4802801	TRANSPORTE SUBSIDIADO
48	4802802	DESCONTO TRANSPORTE
48	4802901	TAXA PARA DOCUMENTOS PESSOAIS
48	4802902	TAXA DE CADASTRAMENTO DO CPF
48	4802903	TAXA DE CARTAO DE PRODUTOR RURAL
48	4802904	EMISSAO DE IDENTIDADE (RG)
48	4802905	PASSAPORTE
48	4803001	ESMOLA
48	4803101	COMPLEMENTACAO DO IMPOSTO DE RENDA
48	4803102	IMPOSTO DE RENDA DO EXERCICIO ANTERIOR
48	4803201	GORJETA
48	4803202	CAIXINHA (GORJETA)
48	4803301	TITULO DE CAPITALIZACAO (AQUISICAO)
48	4803302	AQUISICAO DE TITULO DE CAPITALIZACAO
48	4803401	CONTRIBUICAO PARA PARTIDO POLITICO
48	4803501	CONSORCIO DE DINHEIRO
48	4803601	AUXILIO FUNERAL (PAX DOMINNI)
48	4803602	ASSOCIACAO FUNERARIA
48	4803603	CONSORCIO FUNERARIO
48	4803604	PLANO DE FUNERAL
48	4803701	DAS MICROEMPREENDEDOR INDIVIDUAL (MEI)
48	4899901	AGREGADO
49	4900101	CRECHE
49	4900201	CURSO PRE-ESCOLAR
49	4900301	CURSO REGULAR DO ENSINO FUNDAMENTAL OU PRIMEIRO GRAU
49	4900302	CURSO REGULAR DE PRIMEIRO GRAU
49	4900303	CURSO REGULAR DE 1º GRAU
49	4900401	EDUCACAO DE JOVENS E ADULTOS DO ENSINO FUNDAMENTAL
49	4900402	SUPLETIVO DO ENSINO FUNDAMENTAL
49	4900403	SUPLETIVO DO PRIMEIRO GRAU
49	4900501	CURSO REGULAR DO ENSINO MEDIO OU SEGUNDO GRAU
49	4900502	CURSO REGULAR DE SEGUNDO GRAU
49	4900503	CURSO REGULAR DE 2º GRAU
49	4900601	EDUCACAO DE JOVENS E ADULTOS DO ENSINO MEDIO
49	4900602	SUPLETIVO DO ENSINO MEDIO
49	4900603	SUPLETIVO DO SEGUNDO GRAU
49	4900701	CURSO PRE-VESTIBULAR
49	4900801	CURSO DE GRADUACAO TECNOLOGICA
49	4900901	CURSO SUPERIOR-GRADUACAO OU TERCEIRO GRAU
49	4900902	CURSO REGULAR DE 3º GRAU
49	4901001	CURSO DE ESPECIALIZACAO (POS GRADUACAO)
49	4901002	CURSO DE ESPECIALIZACAO
49	4901003	ESPECIALIZACAO
49	4901101	CURSO DE MESTRADO (POS GRADUACAO)
49	4901102	CURSO DE MESTRADO
49	4901103	MESTRADO
49	4901201	CURSO DE DOUTORADO (POS GRADUACAO)
49	4901202	CURSO DE DOUTORADO
49	4901203	DOUTORADO
49	4901301	CURSO PREPARATORIO PARA CONCURSO
49	4901401	CURSO DE INFORMATICA
49	4901501	CURSO DE IDIOMA
49	4901502	CURSO DE INGLES
49	4901503	CURSO DE ESPANHOL
49	4901504	CURSO DE FRANCES
49	4901505	CURSO DE ALEMAO
49	4901506	CURSO DE JAPONES
49	4901507	CURSO DE ITALIANO
49	4901601	CURSO DE MUSICA
49	4901602	AULA DE MUSICA
49	4901701	CURSO DE DANCA
49	4901702	AULA DE DANCA
49	4901801	CURSO DE PINTURA
49	4901802	AULA DE PINTURA
49	4901901	CURSO TECNICO DE CABELEIREIRO
49	4902001	CURSO TECNICO DE ENFERMAGEM
49	4902101	CURSO TECNICO DE SECRETARIADO
49	4902201	AULA PARTICULAR
49	4902301	AUTO ESCOLA
49	4902302	CURSO DE DIRECAO DE CARRO
49	4902303	CURSO DE DIRECAO DE MOTO
49	4902304	CURSO DE DIRECAO DE ONIBUS
49	4902305	CURSO DE DIRECAO DE CAMINHAO
49	4902401	ACADEMIA
49	4902402	ACADEMIA DE GINASTICA
49	4902403	ACADEMIA DE MUSCULACAO
49	4902501	AULA DE GINASTICA
49	4902601	AULA DE NATACAO
49	4902701	AULA DE FUTEBOL
49	4902801	AULA DE BALE
49	4902802	CURSO DE BALE
49	4902901	TRANSPORTE ESCOLAR
49	4903001	LIVRO ESCOLAR DE PRIMEIRO OU SEGUNDO GRAU IMPRESSO
49	4903002	LIVRO ESCOLAR DE 1º OU 2º GRAU IMPRESSO
49	4903101	LIVRO ESCOLAR DE PRIMEIRO OU SEGUNDO GRAU DIGITAL
49	4903102	LIVRO ESCOLAR DE 1º OU 2º GRAU DIGITAL
49	4903201	LIVRO TECNICO, REVISTA TECNICA OU OUTRO LIVRO DIDATICO IMPRESSO
49	4903202	LIVRO TECNICO IMPRESSO
49	4903203	REVISTA TECNICA IMPRESSA
49	4903204	OUTRO LIVRO DIDATICO IMPRESSO
49	4903205	DICIONARIO IMPRESSO
49	4903206	APOSTILA IMPRESSA
49	4903207	ENCICLOPEDIA IMPRESSA
49	4903208	GUIA DE VESTIBULAR IMPRESSO
49	4903209	MANUAL DE VESTIBULAR IMPRESSO
49	4903210	LIVRO PARADIDATICO IMPRESSO
49	4903301	LIVRO TECNICO, REVISTA TECNICA OU OUTRO LIVRO DIDATICO DIGITAL
49	4903401	UNIFORME ESCOLAR
49	4903501	MATRICULA ESCOLAR
49	4903601	FORMATURA (CARNE, CONVITE, BECA, ETC.)
49	4903602	CARNE DE FORMATURA
49	4903603	CONVITE DE FORMATURA
49	4903604	BECA OU CHAPEU DE FORMATURA
49	4903605	COLACAO DE GRAU
49	4903701	CARTEIRA DE ESTUDANTE
49	4903801	TAXA DE INSCRICAO DE VESTIBULAR
49	4903802	INSCRICAO DE VESTIBULAR
49	4903803	TAXA DE INSCRICAO DO ENEM
49	4903901	TAXA DE INSCRICAO PARA CONCURSO
49	4904001	CURSO TECNICO DE MASSAGEM
49	4904101	CURSO DE ARTES
49	4904201	CURSO TECNICO DE DIGITACAO
49	4904301	CURSO DE PRIMEIROS SOCORROS
49	4904401	CURSO TECNICO DE ESTETICISTA
49	4904501	CURSO DE BORDADO
49	4904601	CURSO RELIGIOSO
49	4904701	CURSO TECNICO DE MECANICA DE VEICULOS
49	4904801	CURSO TECNICO DE DEPILACAO
49	4904901	CURSO TECNICO DE MONTAGEM E MANUTENCAO DE COMPUTADORES
49	4905001	CURSO TECNICO DE ELETRICISTA
49	4905101	CURSO TECNICO DE MECANICA EM REFRIGERACAO
49	4905201	CURSO DE PROMOTOR DE VENDAS
49	4905301	CURSO PREPARATORIO PARA OAB
49	4905401	CURSO PREPARATORIO PARA ESCOLA MILITAR
49	4905501	CURSO DE IDIOMAS EM DISCO OU FITA
49	4905502	LINGUAFONE
49	4905601	CURSO TECNICO DE PRATICO
49	4905701	CURSO TECNICO DE CORTE E COSTURA
49	4905801	CURSO TECNICO DE DESENHO
49	4905901	CURSO TECNICO DE CULINARIA
49	4906001	CURSO DE TEATRO
49	4906101	CURSO TECNICO DE VIGILANTE
49	4906201	CURSO DE ARTESANATO
49	4906301	CURSO TECNICO DE TELEMARKETING
49	4906401	CURSO TECNICO DE MANICURE E PEDICURE
49	4906501	AULA DE VOLEIBOL
49	4906601	AULA DE BASQUETEBOL
49	4906701	AULA DE TENIS
49	4906801	AULA DE HANDEBOL
49	4906901	AULA DE JUDO
49	4907001	AULA DE BOXE
49	4907101	AULA DE KARATE
49	4907201	AULA DE HIDROGINASTICA
49	4907301	AULA DE CAPOEIRA
49	4907401	AULA DE IOGA
49	4907501	ALIMENTACAO ESCOLAR
49	4907502	ALIMENTACAO NA ESCOLA
49	4907601	ASSINATURA DE PERIODICO TECNICO
49	4907701	ASSOCIACAO DE PAIS E MESTRES
49	4907801	EDUCACAO A DISTANCIA (ENSINO FUNDAMENTAL)
49	4907802	CURSO A DISTANCIA (ENSINO FUNDAMENTAL)
49	4907901	EDUCACAO A DISTANCIA (ENSINO MEDIO)
49	4907902	CURSO A DISTANCIA (ENSINO MEDIO)
49	4908001	EDUCACAO A DISTANCIA (SUPERIOR - GRADUACAO)
49	4908002	CURSO A DISTANCIA (SUPERIOR - GRADUACAO)
49	4908101	EDUCACAO A DISTANCIA (POS GRADUACAO)
49	4908102	CURSO A DISTANCIA (POS GRADUACAO)
49	4908201	CERTIFICADO DE CONCLUSAO ESCOLAR
49	4908202	TAXA DE DIPLOMA ESCOLAR
49	4908301	FESTA ESCOLAR
49	4908401	EXCURSAO ESCOLAR
49	4908501	CD, DVD OU BLUE-RAY PRE-GRAVADO DE CURSOS
49	4908502	CD PRE-GRAVADO DE CURSOS
49	4908503	DVD PRE-GRAVADO DE CURSOS
49	4908504	BLUE-RAY PRE-GRAVADO DE CURSOS
49	4908601	REVISAO DE TESES, DISSERTACOES E TRABALHOS ESCOLARES
49	4908701	TAXA DE MATERIAL ESCOLAR
49	4908801	TAXA DE INSCRICAO DE CONGRESSO, SEMINARIO, ETC.
49	4908802	TAXA DE INSCRICAO DE CONGRESSO
49	4908803	TAXA DE INSCRICAO DE SEMINARIO
49	4908804	TAXA DE INSCRICAO DE PALESTRA EDUCATIVA
49	4908901	MERENDA ESCOLAR
49	4909001	CURSO TECNICO DE ADMINISTRACAO
49	4909101	CURSO DE CULINARIA
49	4909201	CURSO DE MAQUIAGEM
49	4909301	AULA DE PILATES
49	4909401	REFORCO ESCOLAR
49	4909501	MATERIAL ESCOLAR
49	4909601	CURSO TECNICO NAO ESPECIFICADO
49	4909701	AULA DE JIU JITSU
49	4909801	AULA DE MUAY THAI
49	4909901	AULA DE TAEKWONDO
49	4910001	AULA DE LUTA NAO ESPECIFICADA
49	4910101	AULA DE ATIVIDADE ESPORTIVA NAO ESPECIFICADA
49	4910201	AULA DE LIBRAS
49	4910301	CURSO DE MODA
49	4910401	CURSO PROFISSIONALIZANTE DE BOMBEIRO CIVIL
49	4910501	CURSO PREPARATORIO PARA RESIDENCIA MEDICA
49	4910601	CURSO PROFISSIONALIZANTE DE CUIDADOR
49	4910701	CURSO DE FOTOGRAFIA
49	4910801	CURSO TECNICO DE SEGURANCA NO TRABALHO
49	4910901	CURSO DE COACHING
49	4911001	CURSO DE ARTES GRAFICAS
49	4911101	CURSO DE AGENTE DE PORTARIA
49	4911201	CURSO DE EMPREENDEDORISMO
49	4911301	CURSO TECNICO DE ATENDENTE E AUXILIAR DE FARMACIA
49	4911401	CURSO TECNICO DE CONTABILIDADE
49	4911501	CURSO TECNICO DE EDIFICACOES
49	4911601	CURSO TECNICO DE ANALISES CLINICAS
49	4911701	CURSO TECNICO DE RADIOLOGIA
49	4911801	CURSO TECNICO EM AGROPECUARIA
49	4911901	CURSO DE ASSISTENTE ADMINISTRATIVO
49	4912001	CURSO TECNICO DE GESTAO EMPRESARIAL
